literal,pragmatic_aligned,pragmatic_uncertain,pragmatic_conservative,pragmatic_pedagogic
-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-2.220446049250313e-16
0.2500000000000001,0.4543080045452777,0.4528889616409716,0.4543080045452777,0.4500272102557833
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
0.9591250798386617,0.759613280903868,0.9487072134426425,0.759613280903868,0.9571757794836203
0.9591250798386617,0.759613280903868,0.9487072134426425,0.759613280903868,0.9571757794836203
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
0.4795625399193304,-0.3798066404519339,0.11252768234245214,-0.3798066404519339,0.3013655284918878
-0.49999999999999944,-0.9086160090905546,-0.9057779232819445,-0.9086160090905546,-0.900054420511568
0.9591250798386617,0.759613280903868,0.9487072134426425,0.759613280903868,0.9571757794836203
0.2500000000000001,0.4543080045452777,0.4528889616409716,0.4543080045452777,0.4500272102557833
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
0.5622809781222619,0.44324666954762737,0.6273346032673243,0.44324666954762737,0.6382336208879732
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
0.9591250798386617,0.759613280903868,0.9487072134426425,0.759613280903868,0.9571757794836203
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
-0.49999999999999944,-0.9086160090905546,-0.9057779232819445,-0.9086160090905546,-0.900054420511568
0.75,-2.220446049250313e-16,1.0722537002684926,-2.220446049250313e-16,1.193594744221451
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
0.5622809781222619,0.44324666954762737,0.6273346032673243,0.44324666954762737,0.6382336208879732
0.2500000000000001,0.4543080045452777,0.4528889616409716,0.4543080045452777,0.4500272102557833
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
-0.49999999999999944,-0.9086160090905546,-0.9057779232819445,-0.9086160090905546,-0.900054420511568
0.5622809781222619,0.44324666954762737,0.6273346032673243,0.44324666954762737,0.6382336208879732
-0.49999999999999944,-0.9086160090905546,-0.9057779232819445,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.45288896164097164,0.45430800454527726,0.4500272102557838
0.8670347706308046,0.7398249945866282,0.9416696039594862,0.7398249945866282,0.953300083367663
0.4335173853154014,-0.3699124972933141,0.13469946375148,-0.3699124972933141,0.31615295480254635
-0.49999999999999944,-0.9086160090905546,-0.9057779232819445,-0.9086160090905546,-0.900054420511568
0.75,1.1894180766710956,1.158944316466348,1.0512915883964502,1.249061693955068
-4.440892098500626e-16,-0.3146330577805355,-0.35384888620505434,-0.466850060509738,-0.2046362732966025
0.2500000000000001,0.07104359294078944,0.02275842814502005,-0.10251477273986404,0.2104438283967
0.75,1.1894180766710956,1.158944316466348,1.0512915883964502,1.249061693955068
0.75,1.1894180766710956,1.158944316466348,1.0512915883964502,1.249061693955068
-1.124561956244524,-1.2739896213095308,-1.2720454696431251,-0.06188812337488914,-1.2868120721552625
0.0,0.5983046957745903,0.7429816120817051,1.0492320147912313,0.3646118828968625
0.0,0.5983046957745903,0.7429816120817051,1.0492320147912313,0.3646118828968625
0.75,1.1894180766710956,1.158944316466348,1.0512915883964502,1.249061693955068
-0.7499999999999994,-1.1896144000495965,-1.1778658251749492,-0.06188812337488914,-1.2816932310167886
0.5622809781222619,0.5087479892794666,0.5332453193864717,0.42691497706211834,0.5699763476309031
0.5622809781222619,0.5087479892794666,0.5332453193864717,0.42691497706211834,0.5699763476309031
1.2769904161327992,1.2318022620691034,1.2214571812912187,1.0492320147912308,1.2573969326352552
-0.47956253991933084,-0.626098263623128,-0.5652132581979323,-0.4655013869670299,-0.6201413204808714
1.2769904161327992,1.2318022620691034,1.2214571812912187,1.0492320147912308,1.2573969326352552
-4.440892098500626e-16,-0.3146330577805355,-0.35384888620505434,-0.466850060509738,-0.2046362732966025
-0.47956253991933084,-0.626098263623128,-0.5652132581979323,-0.4655013869670299,-0.6201413204808714
0.75,1.1894180766710956,1.158944316466348,1.0512915883964502,1.249061693955068
-4.440892098500626e-16,-0.3146330577805355,-0.35384888620505434,-0.466850060509738,-0.2046362732966025
1.2769904161327992,1.2318022620691034,1.2214571812912187,1.0492320147912308,1.2573969326352552
-2.220446049250313e-16,-0.12784663201286262,-0.09673984547303194,-0.06188812337488914,-0.08408501807184376
-4.440892098500626e-16,-0.3146330577805355,-0.35384888620505434,-0.466850060509738,-0.2046362732966025
-4.440892098500626e-16,-0.3146330577805355,-0.35384888620505434,-0.466850060509738,-0.2046362732966025
1.2769904161327992,1.2318022620691034,1.2214571812912187,1.0492320147912308,1.2573969326352552
-0.47956253991933084,-0.626098263623128,-0.5652132581979323,-0.4655013869670299,-0.6201413204808714
-0.47956253991933084,-0.626098263623128,-0.5652132581979323,-0.4655013869670299,-0.6201413204808714
0.75,1.1894180766710956,1.158944316466348,1.0512915883964502,1.249061693955068
0.75,1.1894180766710956,1.158944316466348,1.0512915883964502,1.249061693955068
-4.440892098500626e-16,-0.3146330577805355,-0.35384888620505434,-0.466850060509738,-0.2046362732966025
-4.440892098500626e-16,0.0997289225177369,0.14595922609831963,0.20287919184876435,0.08286150123804159
-0.7499999999999994,-1.4546644457700304,-1.4835481512938442,-1.4736685208447788,-1.4335621696486458
-0.6384952080664,-0.6109556580475242,-0.5984791223780421,-0.2993472531572884,-0.618295700062628
0.9591250798386617,1.0433235651990498,1.1144844762045718,1.328995983574942,1.018296400873205
0.24999999999999967,0.813463420263498,1.0001448193337485,1.129455093475392,0.7481933648564123
-0.6384952080664,-0.6109556580475242,-0.5984791223780421,-0.2993472531572884,-0.618295700062628
0.0,-0.10894977954234275,-0.16840104330570227,-0.29934725315728883,-0.08118791074295006
-0.9591250798386615,-0.9959779701808371,-1.036948038591319,-1.1544689225130182,-0.983617992154585
0.9591250798386617,1.0433235651990498,1.1144844762045718,1.328995983574942,1.018296400873205
-0.6384952080664,-0.6109556580475242,-0.5984791223780421,-0.2993472531572884,-0.618295700062628
