literal,pragmatic_aligned,pragmatic_uncertain,pragmatic_conservative,pragmatic_pedagogic
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-2.220446049250313e-16,-0.8864933390952542,-0.5162944711826079,-0.8864933390952542,-0.2567900908214059
-0.5622809781222625,0.44324666954762704,-0.09017182355031772,0.44324666954762704,-0.3814435300665685
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.2500000000000001,0.4543080045452777,0.45351173229504793,0.4543080045452777,0.4500272102557833
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.75,-2.220446049250313e-16,0.9626231387412342,-2.220446049250313e-16,1.193594744221451
0.2500000000000001,0.4543080045452777,0.45351173229504793,0.4543080045452777,0.4500272102557833
0.2500000000000001,0.4543080045452777,0.45351173229504793,0.4543080045452777,0.4500272102557833
-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-2.220446049250313e-16
-0.6384952080664,0.45386618656737737,-0.029601686648544845,0.45386618656737737,-0.3317817382220427
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-2.220446049250313e-16
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-2.220446049250313e-16
0.9591250798386617,0.759613280903868,0.9361203165996772,0.759613280903868,0.9571757794836203
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
-0.47956253991933084,-0.3798066404519336,-0.46806015829983866,-0.3798066404519336,-0.47858788974181077
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
1.124561956244524,0.44324666954762704,0.9547853538745467,0.44324666954762704,1.1480721963652445
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
0.5622809781222619,0.44324666954762737,0.6064662947329249,0.44324666954762737,0.6382336208879732
0.75,-2.220446049250313e-16,0.9626231387412342,-2.220446049250313e-16,1.193594744221451
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
-0.6384952080664,0.45386618656737737,-0.029601686648544845,0.45386618656737737,-0.3317817382220427
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-0.6384952080664,0.45386618656737737,-0.029601686648544845,0.45386618656737737,-0.3317817382220427
-0.6384952080664,0.45386618656737737,-0.029601686648544845,0.45386618656737737,-0.3317817382220427
0.2500000000000001,0.4543080045452777,0.45351173229504793,0.4543080045452777,0.4500272102557833
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.75,-2.220446049250313e-16,0.9626231387412342,-2.220446049250313e-16,1.193594744221451
-2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-2.220446049250313e-16
1.2769904161327992,0.45386618656737737,0.9230594627236863,0.45386618656737737,1.1258748842171848
-0.49999999999999944,-0.9086160090905546,-0.9070234645900955,-0.9086160090905546,-0.900054420511568
0.24999999999999967,0.45430800454527726,0.453511732295048,0.45430800454527726,0.4500272102557838
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
0.4335173853154014,0.42015233745126257,0.32802790457948994,0.1964202107171315,0.43188199216398615
0.0,0.3722571659579108,0.5484596801551136,0.7597037114751806,0.3132774849723382
-0.6384952080664,-0.6109556580475242,-0.5805405939488837,-0.2993472531572884,-0.618295700062628
1.2769904161327992,1.3489658883180204,1.3858010309452862,1.3637875274292879,1.3340567855731007
1.2769904161327992,1.2154402949440823,1.1769743557064285,1.1303208964838969,1.2245172995354057
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-0.7499999999999994,-1.4546644457700304,-1.4832445533678469,-1.4736685208447788,-1.4335621696486458
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-0.7499999999999994,-1.4546644457700304,-1.4832445533678469,-1.4736685208447788,-1.4335621696486458
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
1.2769904161327992,1.2154402949440823,1.1769743557064285,1.1303208964838969,1.2245172995354057
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-0.24999999999999944,-0.1340845822412975,-0.1333164629777458,-0.030714111962465207,-0.19628245423930446
1.2769904161327992,1.3489658883180204,1.3858010309452862,1.3637875274292879,1.3340567855731007
1.2769904161327992,1.2154402949440823,1.1769743557064285,1.1303208964838969,1.2245172995354057
0.24999999999999967,0.6221749498847153,0.7093285769431162,0.7353615880255253,0.5893538147290474
-0.7499999999999994,-1.4546644457700304,-1.4832445533678469,-1.4736685208447788,-1.4335621696486458
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-0.7499999999999994,-1.4546644457700304,-1.4832445533678469,-1.4736685208447788,-1.4335621696486458
-2.220446049250313e-16,0.15811106392439267,0.18834173496064932,0.22570524996989783,0.12373664577617982
0.24999999999999967,0.813463420263498,1.064595096892615,1.129455093475392,0.7481933648564123
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
0.9591250798386617,1.0433235651990498,1.177840198237433,1.328995983574942,1.018296400873205
0.9591250798386617,1.1059275223275964,1.2631839230340398,1.3637875274292879,1.067059009803464
0.24999999999999967,0.813463420263498,1.064595096892615,1.129455093475392,0.7481933648564123
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-0.7499999999999994,-1.4546644457700304,-1.4832445533678469,-1.4736685208447788,-1.4335621696486458
-0.6384952080664,-0.5640421404766156,-0.5304845121672429,-0.4166834908387612,-0.58854180565896
-1.124561956244524,-1.351186768767097,-1.4142674861998006,-1.4479603658119853,-1.3345352435505964
0.0,0.3722571659579108,0.5484596801551136,0.7597037114751806,0.3132774849723382
-1.124561956244524,-1.351186768767097,-1.4142674861998006,-1.4479603658119853,-1.3345352435505964
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
0.5622809781222619,0.6203239298300283,0.5997899466360652,-0.030714111962465207,0.6248585932376265
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-0.24999999999999944,-0.1340845822412975,-0.1333164629777458,-0.030714111962465207,-0.19628245423930446
0.24999999999999967,0.6221749498847153,0.7093285769431162,0.7353615880255253,0.5893538147290474
0.24999999999999967,0.813463420263498,1.064595096892615,1.129455093475392,0.7481933648564123
0.24999999999999967,0.6221749498847153,0.7093285769431162,0.7353615880255253,0.5893538147290474
0.24999999999999967,0.813463420263498,1.064595096892615,1.129455093475392,0.7481933648564123
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
0.24999999999999967,0.813463420263498,1.064595096892615,1.129455093475392,0.7481933648564123
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-1.2769904161327994,1.0433235651990498,1.177840198237433,1.328995983574942,1.018296400873205
-0.7499999999999994,-1.480477852037173,-1.5064879934615638,-1.4909040159752955,-1.460832129803937
-0.7499999999999994,-1.4546644457700304,-1.4832445533678469,-1.4736685208447788,-1.4335621696486458
-2.220446049250313e-16,0.15811106392439267,0.18834173496064932,0.22570524996989783,0.12373664577617982
-0.6384952080664,-0.6109556580475242,-0.5805405939488837,-0.2993472531572884,-0.618295700062628
1.2769904161327992,1.3489658883180204,1.3858010309452862,1.3637875274292879,1.3340567855731007
1.2769904161327992,1.2154402949440823,1.1769743557064285,1.1303208964838969,1.2245172995354057
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-1.2769904161327994,1.0433235651990498,1.177840198237433,1.328995983574942,1.018296400873205
-4.440892098500626e-16,-0.07413251509906066,-0.0054007797487147235,0.22570524996989783,-0.0677717066490261
-0.7499999999999994,-1.4546644457700304,-1.4832445533678469,-1.4736685208447788,-1.4335621696486458
-2.220446049250313e-16,0.15811106392439267,0.18834173496064932,0.22570524996989783,0.12373664577617982
0.9591250798386617,1.0433235651990498,1.177840198237433,1.328995983574942,1.018296400873205
-2.220446049250313e-16,0.15811106392439267,0.18834173496064932,0.22570524996989783,0.12373664577617982
-4.440892098500626e-16,0.0997289225177369,0.17020099912774894,0.20287919184876435,0.08286150123804159
